CallNumber,UnitID,IncidentNumber,CallType,CallDate,WatchDate,CallFinalDisposition,AvailableDtTm,Address,City,ZipcodeofIncident,Battalion,StationArea,Box,OrigPriority,Priority,FinalPriority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,Unitsequenceincalldispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Location,RowID,Delay
20230299,M18,2006887,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:26:58 PM,2500 Block of 18TH AVE,SF,94116,B08,40,7415,1,1,2,false,null,1,MEDIC,1,8,7,West of Twin Peaks,"(37.7402997923739, -122.474498463837)",020230299-M18,7.283333333333333
20230299,M43,2006887,Medical Incident,01/23/2002,01/23/2002,Other,null,2500 Block of 18TH AVE,SF,94116,B08,40,7415,1,1,2,false,null,1,MEDIC,2,8,7,West of Twin Peaks,"(37.7402997923739, -122.474498463837)",020230299-M43,5.4
20230300,94,2006886,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:28:15 PM,700 Block of EDDY ST,SF,94102,B02,03,3163,3,3,3,true,null,1,MEDIC,2,2,6,Tenderloin,"(37.782943523582, -122.419988441304)",020230300-94,3.7666666666666666
20230300,E03,2006886,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 03:42:48 PM,700 Block of EDDY ST,SF,94102,B02,03,3163,3,3,3,false,null,1,ENGINE,1,2,6,Tenderloin,"(37.782943523582, -122.419988441304)",020230300-E03,4.766666666666667
20230302,E29,2006888,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:09:21 PM,19TH ST/DE HARO ST,SF,94107,B10,37,2511,3,3,3,true,null,1,ENGINE,1,10,10,Potrero Hill,"(37.7610117499778, -122.40120000899)",020230302-E29,1.6833333333333333
20230302,T07,2006888,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:09:21 PM,19TH ST/DE HARO ST,SF,94107,B10,37,2511,3,3,3,false,null,1,TRUCK,2,10,10,Potrero Hill,"(37.7610117499778, -122.40120000899)",020230302-T07,1.5
20230303,B01,2006889,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 03:13:58 PM,200 Block of SUTTER ST,SF,94108,B01,13,1242,3,3,3,false,null,1,CHIEF,3,1,3,Financial District/South Beach,"(37.7897518225049, -122.404013943546)",020230303-B01,6.166666666666667
20230303,E01,2006889,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 03:13:58 PM,200 Block of SUTTER ST,SF,94108,B01,13,1242,3,3,3,false,null,1,ENGINE,4,1,3,Financial District/South Beach,"(37.7897518225049, -122.404013943546)",020230303-E01,3.2
20230303,T01,2006889,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 03:13:58 PM,200 Block of SUTTER ST,SF,94108,B01,13,1242,3,3,3,true,null,1,TRUCK,1,1,3,Financial District/South Beach,"(37.7897518225049, -122.404013943546)",020230303-T01,2.25
20230304,E42,2006890,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:14:33 PM,EXETER ST/PAUL AV,SF,94124,B10,44,6323,3,3,3,true,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7230361592834, -122.398348115685)",020230304-E42,2.0833333333333335
20230304,T11,2006890,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:14:33 PM,EXETER ST/PAUL AV,SF,94124,B10,44,6323,3,3,3,true,null,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7230361592834, -122.398348115685)",020230304-T11,2.9166666666666665
20230305,M43,2006891,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 03:37:14 PM,MISSION ST/SILVER AV,SF,94112,B09,32,6113,1,1,2,false,null,1,MEDIC,2,9,11,Excelsior,"(37.7287295501651, -122.431293846084)",020230305-M43,4.983333333333333
20230309,E43,2006892,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:29:46 PM,ARLETA AV/DELTA ST,SF,94134,B09,44,6312,3,3,3,true,null,1,ENGINE,1,9,10,Visitacion Valley,"(37.7144789564786, -122.40889553475)",020230309-E43,1.5666666666666667
20230309,T11,2006892,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:29:56 PM,ARLETA AV/DELTA ST,SF,94134,B09,44,6312,3,3,3,true,null,1,TRUCK,2,9,10,Visitacion Valley,"(37.7144789564786, -122.40889553475)",020230309-T11,1.3333333333333333
20230310,T11,2006893,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:34:21 PM,ALPHA ST/ARLETA AV,SF,94134,B10,44,6267,3,3,3,true,null,1,TRUCK,3,9,10,Visitacion Valley,"(37.713215734393, -122.404842431928)",020230310-T11,0.7333333333333333
20230311,E25,2006894,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:36:50 PM,BEATRICE LN/ESPANOLA ST,SF,94124,B10,17,6641,3,3,3,false,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7309011761712, -122.380149049067)",020230311-E25,1.7166666666666666
20230311,T09,2006894,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:36:50 PM,BEATRICE LN/ESPANOLA ST,SF,94124,B10,17,6641,3,3,3,true,null,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7309011761712, -122.380149049067)",020230311-T09,3.3
20230312,E16,2006895,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 03:48:06 PM,200 Block of MALLORCA WAY,SF,94123,B04,16,3564,3,3,3,false,null,1,ENGINE,1,4,2,Marina,"(37.8033908846916, -122.439314996685)",020230312-E16,2.466666666666667
20230312,M38,2006895,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:22:20 PM,200 Block of MALLORCA WAY,SF,94123,B04,16,3564,3,3,3,true,null,1,MEDIC,2,4,2,Marina,"(37.8033908846916, -122.439314996685)",020230312-M38,2.2
20230313,E02,2006896,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 03:50:28 PM,900 Block of KEARNY ST,SF,94133,B01,13,1246,3,3,3,false,null,1,ENGINE,1,1,3,Chinatown,"(37.7965510480789, -122.405283980519)",020230313-E02,2.6
20230313,M28,2006896,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:05:56 PM,900 Block of KEARNY ST,SF,94133,B01,13,1246,3,3,3,true,null,1,MEDIC,2,1,3,Chinatown,"(37.7965510480789, -122.405283980519)",020230313-M28,2.933333333333333
20230315,93,2006897,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:36:16 PM,400 Block of ELLIS ST,SF,94102,B03,03,1461,3,3,3,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7846989219759, -122.413593512877)",020230315-93,2.4833333333333334
20230315,E03,2006897,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 03:52:01 PM,400 Block of ELLIS ST,SF,94102,B03,03,1461,3,3,3,false,null,1,ENGINE,2,2,6,Tenderloin,"(37.7846989219759, -122.413593512877)",020230315-E03,3.55
20230316,B04,2006898,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:01:28 PM,2100 Block of BAY ST,SF,94123,B04,16,4212,3,3,3,false,null,1,CHIEF,5,4,2,Marina,"(37.8018900896797, -122.442380292662)",020230316-B04,0.4666666666666667
20230316,B05,2006898,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:54:28 PM,2100 Block of BAY ST,SF,94123,B04,16,4212,3,3,3,false,null,1,CHIEF,4,4,2,Marina,"(37.8018900896797, -122.442380292662)",020230316-B05,5.3
20230316,D2,2006898,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:53:41 PM,2100 Block of BAY ST,SF,94123,B04,16,4212,3,3,3,false,null,1,CHIEF,10,4,2,Marina,"(37.8018900896797, -122.442380292662)",020230316-D2,5.216666666666667
20230316,E10,2006898,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:52:38 PM,2100 Block of BAY ST,SF,94123,B04,16,4212,3,3,3,false,null,1,ENGINE,11,4,2,Marina,"(37.8018900896797, -122.442380292662)",020230316-E10,1.5
20230316,E41,2006898,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:54:12 PM,2100 Block of BAY ST,SF,94123,B04,16,4212,3,3,3,false,null,1,ENGINE,7,4,2,Marina,"(37.8018900896797, -122.442380292662)",020230316-E41,1.4666666666666666
20230316,M10,2006898,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:54:12 PM,2100 Block of BAY ST,SF,94123,B04,16,4212,3,3,3,true,null,1,MEDIC,3,4,2,Marina,"(37.8018900896797, -122.442380292662)",020230316-M10,1.05
20230316,RS1,2006898,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:54:12 PM,2100 Block of BAY ST,SF,94123,B04,16,4212,3,3,3,false,null,1,RESCUE SQUAD,8,4,2,Marina,"(37.8018900896797, -122.442380292662)",020230316-RS1,1.2
20230316,T10,2006898,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:54:12 PM,2100 Block of BAY ST,SF,94123,B04,16,4212,3,3,3,false,null,1,TRUCK,9,4,2,Marina,"(37.8018900896797, -122.442380292662)",020230316-T10,1.5
20230316,T13,2006898,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 03:59:24 PM,2100 Block of BAY ST,SF,94123,B04,16,4212,3,3,3,false,null,1,TRUCK,2,4,2,Marina,"(37.8018900896797, -122.442380292662)",020230316-T13,1.6
20230317,B06,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:26:09 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,false,null,1,CHIEF,7,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-B06,2.4166666666666665
20230317,B10,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 05:41:21 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,false,null,1,CHIEF,11,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-B10,0.5
20230317,D3,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:46:27 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,false,null,1,CHIEF,6,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-D3,2.7
20230317,E09,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 05:40:18 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,false,null,1,ENGINE,10,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-E09,1.5333333333333334
20230317,E11,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:23:38 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,false,null,1,ENGINE,5,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-E11,3.75
20230317,E25,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 05:41:21 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,false,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-E25,0.6833333333333333
20230317,E42,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:38:09 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,true,null,1,ENGINE,12,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-E42,3.6
20230317,M17,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:34:09 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,true,null,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-M17,1.1666666666666667
20230317,RC3,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:33:23 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,true,null,1,RESCUE CAPTAIN,4,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-RC3,3.1
20230317,RS2,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:06:00 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,false,null,1,RESCUE SQUAD,13,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-RS2,1.85
20230317,T09,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 05:41:21 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,true,null,1,TRUCK,3,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-T09,1.4666666666666666
20230317,T11,2006899,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:41:41 PM,1500 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,true,null,1,TRUCK,8,10,10,Bayview Hunters Point,"(37.7374861949477, -122.388879303147)",020230317-T11,3.066666666666667
20230318,E43,2006901,Smoke Investigation (Outside),01/23/2002,01/23/2002,Other,null,3RD ST/LA SALLE AV,SF,94124,B10,17,6515,3,3,3,true,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7371695334489, -122.389864463351)",020230318-E43,2.7333333333333334
20230319,T03,2006900,Citizen Assist / Service Call,01/23/2002,01/23/2002,Other,01/23/2002 04:12:02 PM,600 Block of POST ST,SF,94102,B01,03,1451,3,3,3,false,null,1,TRUCK,1,1,3,Tenderloin,"(37.7877770164282, -122.41201048788)",020230319-T03,3.433333333333333
20230320,91,2006902,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:54:37 PM,0 Block of MCALLISTER ST,SF,94102,B03,01,1455,3,3,3,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7811192121542, -122.412596970637)",020230320-91,1.75
20230320,E01,2006902,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 03:57:01 PM,0 Block of MCALLISTER ST,SF,94102,B03,01,1455,3,3,3,false,null,1,ENGINE,2,2,6,Tenderloin,"(37.7811192121542, -122.412596970637)",020230320-E01,2.6666666666666665
20230321,M01,2006904,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:26:05 PM,100 Block of ELLIS ST,SF,94102,B03,01,1366,1,1,2,true,null,1,MEDIC,1,3,6,Tenderloin,"(37.7853898217787, -122.409093228545)",020230321-M01,3.95
20230322,E35,2006903,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:01:43 PM,MARKET ST/STEUART ST,SF,94105,B01,13,1112,3,3,3,false,null,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7944797173062, -122.394747580278)",020230322-E35,3.9
20230322,M13,2006903,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:02:08 PM,MARKET ST/STEUART ST,SF,94105,B01,13,1112,3,3,3,true,null,1,MEDIC,2,1,3,Financial District/South Beach,"(37.7944797173062, -122.394747580278)",020230322-M13,4.333333333333333
20230323,B03,2006905,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 04:01:28 PM,0 Block of WOODWARD ST,SF,94103,B02,36,5215,3,3,3,false,null,1,CHIEF,3,2,9,Mission,"(37.7690757517644, -122.420788636046)",020230323-B03,1.7
20230323,E36,2006905,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 04:04:50 PM,0 Block of WOODWARD ST,SF,94103,B02,36,5215,3,3,3,false,null,1,ENGINE,1,2,9,Mission,"(37.7690757517644, -122.420788636046)",020230323-E36,2.316666666666667
20230323,T07,2006905,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 04:01:28 PM,0 Block of WOODWARD ST,SF,94103,B02,36,5215,3,3,3,false,null,1,TRUCK,2,2,9,Mission,"(37.7690757517644, -122.420788636046)",020230323-T07,2.283333333333333
20230324,M05,2006906,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:40:25 PM,1000 Block of TURK ST,SF,94102,B02,05,3367,1,1,2,true,null,1,MEDIC,1,2,5,Western Addition,"(37.7812721471287, -122.425549328462)",020230324-M05,1.5
20230326,E02,2006907,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:23:10 PM,1000 Block of PACIFIC AVE,SF,94133,B01,02,1416,3,3,3,false,null,1,ENGINE,1,1,3,Nob Hill,"(37.7961871479373, -122.412100570686)",020230326-E02,1.1166666666666667
20230327,M03,2006910,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:16:00 PM,1200 Block of FILLMORE ST,SF,94115,B05,05,3535,1,1,2,true,null,1,MEDIC,1,5,5,Western Addition,"(37.7809710233586, -122.432166356881)",020230327-M03,7.383333333333334
20230329,M14,2006908,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:28:43 PM,700 Block of 25TH AVE,SF,94121,B07,14,7212,3,3,3,true,null,1,MEDIC,1,7,1,Outer Richmond,"(37.7753725574025, -122.484324208009)",020230329-M14,2.0166666666666666
20230330,E36,2006909,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:22:16 PM,MARKET ST/POLK ST,SF,94103,B02,36,2338,3,3,3,false,null,1,ENGINE,1,2,6,Tenderloin,"(37.7765408927183, -122.417501464907)",020230330-E36,2.3
20230330,M36,2006909,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:18:21 PM,MARKET ST/POLK ST,SF,94103,B02,36,2338,3,3,3,true,null,1,MEDIC,2,2,6,Tenderloin,"(37.7765408927183, -122.417501464907)",020230330-M36,4.366666666666666
20230333,B01,2006911,Odor (Strange / Unknown),01/23/2002,01/23/2002,Other,01/23/2002 04:21:19 PM,0 Block of GRANT AVE,SF,94108,B01,01,1321,3,3,3,false,null,1,CHIEF,3,1,3,Financial District/South Beach,"(37.7872026250974, -122.404858516174)",020230333-B01,4.066666666666666
20230333,E01,2006911,Odor (Strange / Unknown),01/23/2002,01/23/2002,Other,01/23/2002 04:21:19 PM,0 Block of GRANT AVE,SF,94108,B01,01,1321,3,3,3,false,null,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7872026250974, -122.404858516174)",020230333-E01,2.5833333333333335
20230333,T01,2006911,Odor (Strange / Unknown),01/23/2002,01/23/2002,Other,01/23/2002 04:21:17 PM,0 Block of GRANT AVE,SF,94108,B01,01,1321,3,3,3,true,null,1,TRUCK,2,1,3,Financial District/South Beach,"(37.7872026250974, -122.404858516174)",020230333-T01,3.1
20230336,E36,2006912,Other,01/23/2002,01/23/2002,Other,01/23/2002 04:31:04 PM,0 Block of SANCHEZ ST,SF,94114,B05,06,5131,3,3,3,false,null,1,ENGINE,1,2,8,Castro/Upper Market,"(37.7684622459015, -122.431204878453)",020230336-E36,1.15
20230337,M07,2006913,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:36:20 PM,LEXINGTON ST/SYCAMORE ST,SF,94110,B02,07,5423,1,1,2,false,null,1,MEDIC,1,2,9,Mission,"(37.7626248619404, -122.42090062566)",020230337-M07,4.1
20230338,M15,2006914,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:40:00 PM,FLOOD AV/FOERSTER ST,SF,94112,B09,15,0823,1,1,2,true,null,1,MEDIC,1,9,7,West of Twin Peaks,"(37.7298823086681, -122.448854951129)",020230338-M15,5.55
20230341,E37,2006915,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:35:37 PM,25TH ST/WISCONSIN ST,SF,94107,B10,37,2615,3,3,3,false,null,1,ENGINE,1,10,10,Potrero Hill,"(37.7521940654679, -122.398452381695)",020230341-E37,1.15
20230341,T07,2006915,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 04:35:48 PM,25TH ST/WISCONSIN ST,SF,94107,B10,37,2615,3,3,3,false,null,1,TRUCK,2,10,10,Potrero Hill,"(37.7521940654679, -122.398452381695)",020230341-T07,1.1
20230342,M10,2006916,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:29:04 PM,2200 Block of GEARY BLVD,SF,94115,B05,10,4154,2,2,2,true,null,1,MEDIC,1,5,5,Japantown,"(37.7833263288474, -122.44032487616)",020230342-M10,3.3333333333333335
20230344,B05,2006917,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 04:42:53 PM,200 Block of HAIGHT ST,SF,94102,B02,36,3415,3,3,3,false,null,1,CHIEF,3,2,5,Hayes Valley,"(37.7726838520121, -122.426346200623)",020230344-B05,1.7666666666666666
20230344,E36,2006917,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 04:49:12 PM,200 Block of HAIGHT ST,SF,94102,B02,36,3415,3,3,3,false,null,1,ENGINE,1,2,5,Hayes Valley,"(37.7726838520121, -122.426346200623)",020230344-E36,2.6166666666666667
20230344,T06,2006917,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 04:42:53 PM,200 Block of HAIGHT ST,SF,94102,B02,36,3415,3,3,3,false,null,1,TRUCK,2,2,5,Hayes Valley,"(37.7726838520121, -122.426346200623)",020230344-T06,2.6166666666666667
20230346,E15,2006919,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:53:57 PM,HOLLOWAY AV/VICTORIA ST,SF,94132,B09,15,8435,3,3,3,true,null,1,ENGINE,2,9,11,Oceanview/Merced/Ingleside,"(37.7216727100571, -122.465563671922)",020230346-E15,2.1333333333333333
20230346,M15,2006919,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:01:52 PM,HOLLOWAY AV/VICTORIA ST,SF,94132,B09,15,8435,3,3,3,true,null,1,MEDIC,1,9,11,Oceanview/Merced/Ingleside,"(37.7216727100571, -122.465563671922)",020230346-M15,0.9
20230346,T15,2006919,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 04:48:15 PM,HOLLOWAY AV/VICTORIA ST,SF,94132,B09,15,8435,3,3,3,true,null,1,TRUCK,3,9,11,Oceanview/Merced/Ingleside,"(37.7216727100571, -122.465563671922)",020230346-T15,1.6166666666666667
20230348,E10,2006923,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:11:07 PM,2200 Block of GEARY BLVD,SF,94115,B05,10,4154,3,3,3,false,null,1,ENGINE,1,5,5,Japantown,"(37.7833263288474, -122.44032487616)",020230348-E10,6.983333333333333
20230348,M05,2006923,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:38:54 PM,2200 Block of GEARY BLVD,SF,94115,B05,10,4154,3,3,3,true,null,1,MEDIC,2,5,5,Japantown,"(37.7833263288474, -122.44032487616)",020230348-M05,6.683333333333334
20230349,E01,2006920,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 05:00:15 PM,3RD ST/MISSION ST,SF,94103,B03,01,2178,3,3,3,false,null,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7862481508717, -122.402025420888)",020230349-E01,1.7333333333333334
20230349,T01,2006920,Structure Fire,01/23/2002,01/23/2002,Other,01/23/2002 05:00:04 PM,3RD ST/MISSION ST,SF,94103,B03,01,2178,3,3,3,true,null,1,TRUCK,2,3,6,Financial District/South Beach,"(37.7862481508717, -122.402025420888)",020230349-T01,1.6666666666666667
20230350,E07,2006921,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 05:03:37 PM,3000 Block of 16TH ST,SF,94103,B02,07,5236,3,3,3,false,null,1,ENGINE,1,2,9,Mission,"(37.7650413541786, -122.420746190588)",020230350-E07,2.8666666666666667
20230350,T07,2006921,Alarms,01/23/2002,01/23/2002,Other,01/23/2002 05:01:20 PM,3000 Block of 16TH ST,SF,94103,B02,07,5236,3,3,3,false,null,1,TRUCK,2,2,9,Mission,"(37.7650413541786, -122.420746190588)",020230350-T07,2.45
20230351,E37,2006922,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:15:34 PM,26TH ST/INDIANA ST,SF,94107,B10,25,2635,3,3,3,false,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7513904753994, -122.390563583454)",020230351-E37,2.783333333333333
20230351,M13,2006922,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 06:25:49 PM,26TH ST/INDIANA ST,SF,94107,B10,25,2635,3,3,3,true,null,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7513904753994, -122.390563583454)",020230351-M13,5.483333333333333
20230352,E01,2006924,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:09:05 PM,6TH ST/HOWARD ST,SF,94103,B03,01,2252,3,3,3,false,null,1,ENGINE,1,3,6,South of Market,"(37.7797389055689, -122.407159489165)",020230352-E01,2.1166666666666667
20230352,M08,2006924,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:42:39 PM,6TH ST/HOWARD ST,SF,94103,B03,01,2252,3,3,3,true,null,1,MEDIC,2,3,6,South of Market,"(37.7797389055689, -122.407159489165)",020230352-M08,2.95
20230353,E21,2006925,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:11:44 PM,DIVISADERO ST/HAIGHT ST,SF,94117,B05,21,4142,3,3,3,false,null,1,ENGINE,1,5,5,Haight Ashbury,"(37.7712674239457, -122.437045611029)",020230353-E21,2.816666666666667
20230353,M12,2006925,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:38:54 PM,DIVISADERO ST/HAIGHT ST,SF,94117,B05,21,4142,3,3,3,true,null,1,MEDIC,2,5,5,Haight Ashbury,"(37.7712674239457, -122.437045611029)",020230353-M12,2.4
20230354,M32,2006926,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 05:15:18 PM,200 Block of DESMOND ST,SF,94134,B10,44,6254,2,2,2,true,null,1,MEDIC,2,9,10,Visitacion Valley,"(37.7087762178548, -122.406478914823)",020230354-M32,6.016666666666667
20230354,M43,2006926,Medical Incident,01/23/2002,01/23/2002,Other,01/23/2002 06:19:33 PM,200 Block of DESMOND ST,SF,94134,B10,44,6254,2,2,2,false,null,1,MEDIC,1,9,10,Visitacion Valley,"(37.7087762178548, -122.406478914823)",020230354-M43,15.366666666666667
